t[s],p1[Pa],p2[Pa],mobA[kg],immA[kg],dissA[kg],sealA[kg],mobB[kg],immB[kg],dissB[kg],sealB[kg],M_C[m],sealTot[kg]
3.660000e+04,1.165264e+05,1.109791e+05, 9.715124e-04, 1.370309e-07, 4.932060e-04, 2.467061e-05, 4.213423e-05, 7.964358e-06, 6.773328e-04, 1.838414e-06, 4.722859e-01, 4.856247e-05
3.690000e+04,1.165260e+05,1.109791e+05, 9.714017e-04, 9.580365e-08, 4.933383e-04, 2.467638e-05, 4.197500e-05, 7.825989e-06, 6.769423e-04, 1.851003e-06, 4.744888e-01, 4.868165e-05
3.720000e+04,1.165256e+05,1.109791e+05, 9.712877e-04, 7.808382e-08, 4.934501e-04, 2.468216e-05, 4.181460e-05, 7.682680e-06, 6.765716e-04, 1.863430e-06, 4.765442e-01, 4.879955e-05
3.750000e+04,1.165252e+05,1.109791e+05, 9.711699e-04, 5.630866e-08, 4.935707e-04, 2.468795e-05, 4.165126e-05, 7.558199e-06, 6.761960e-04, 1.875633e-06, 4.783391e-01, 4.891636e-05
3.780000e+04,1.165247e+05,1.109791e+05, 9.710493e-04, 4.123917e-08, 4.936874e-04, 2.469374e-05, 4.148534e-05, 7.437526e-06, 6.758297e-04, 1.887680e-06, 4.800855e-01, 4.903232e-05
3.810000e+04,1.165242e+05,1.109791e+05, 9.709251e-04, 2.899786e-08, 4.938053e-04, 2.469954e-05, 4.131594e-05, 7.317873e-06, 6.754803e-04, 1.899538e-06, 4.816403e-01, 4.914743e-05
3.840000e+04,1.165238e+05,1.109791e+05, 9.707978e-04, 1.155178e-08, 4.939322e-04, 2.470535e-05, 4.114557e-05, 7.216357e-06, 6.751272e-04, 1.911283e-06, 4.830524e-01, 4.926225e-05
3.870000e+04,1.165233e+05,1.109791e+05, 9.706671e-04, 0.000000e+00, 4.940567e-04, 2.471116e-05, 4.097205e-05, 7.115096e-06, 6.747874e-04, 1.922824e-06, 4.843227e-01, 4.937619e-05
3.900000e+04,1.165229e+05,1.109791e+05, 9.705298e-04, 0.000000e+00, 4.941767e-04, 2.471700e-05, 4.079571e-05, 7.019789e-06, 6.744542e-04, 1.934180e-06, 4.854638e-01, 4.948940e-05
3.930000e+04,1.165226e+05,1.109791e+05, 9.703893e-04, 0.000000e+00, 4.943006e-04, 2.472284e-05, 4.061572e-05, 6.924373e-06, 6.741331e-04, 1.945319e-06, 4.864642e-01, 4.960183e-05
3.960000e+04,1.165223e+05,1.109791e+05, 9.702447e-04, 0.000000e+00, 4.944289e-04, 2.472868e-05, 4.043207e-05, 6.826229e-06, 6.738277e-04, 1.956245e-06, 4.873350e-01, 4.971350e-05
3.990000e+04,1.165219e+05,1.109791e+05, 9.700967e-04, 0.000000e+00, 4.945610e-04, 2.473452e-05, 4.024519e-05, 6.725035e-06, 6.735387e-04, 1.966985e-06, 4.881379e-01, 4.982445e-05
4.020000e+04,1.165216e+05,1.109791e+05, 9.699449e-04, 0.000000e+00, 4.946970e-04, 2.474034e-05, 4.005402e-05, 6.620431e-06, 6.732646e-04, 1.977499e-06, 4.888559e-01, 4.993456e-05
4.050000e+04,1.165212e+05,1.109791e+05, 9.697893e-04, 0.000000e+00, 4.948369e-04, 2.474614e-05, 3.985838e-05, 6.517015e-06, 6.730002e-04, 1.987784e-06, 4.894920e-01, 5.004375e-05
4.080000e+04,1.165208e+05,1.109791e+05, 9.696293e-04, 0.000000e+00, 4.949819e-04, 2.475199e-05, 3.966246e-05, 6.420660e-06, 6.727441e-04, 1.997965e-06, 4.900895e-01, 5.015246e-05
4.110000e+04,1.165205e+05,1.109791e+05, 9.694655e-04, 0.000000e+00, 4.951306e-04, 2.475789e-05, 3.946715e-05, 6.336125e-06, 6.724910e-04, 2.008084e-06, 4.906192e-01, 5.026066e-05
4.140000e+04,1.165201e+05,1.109791e+05, 9.692977e-04, 0.000000e+00, 4.952834e-04, 2.476380e-05, 3.926942e-05, 6.255173e-06, 6.722463e-04, 2.018045e-06, 4.910555e-01, 5.036821e-05
4.170000e+04,1.165197e+05,1.109791e+05, 9.691261e-04, 0.000000e+00, 4.954400e-04, 2.476970e-05, 3.906826e-05, 6.174420e-06, 6.720118e-04, 2.027810e-06, 4.914462e-01, 5.047485e-05
4.200000e+04,1.165193e+05,1.109791e+05, 9.689484e-04, 0.000000e+00, 4.956027e-04, 2.477561e-05, 3.886341e-05, 6.097054e-06, 6.717838e-04, 2.037371e-06, 4.917797e-01, 5.058065e-05
4.230000e+04,1.165190e+05,1.109791e+05, 9.687656e-04, 0.000000e+00, 4.957712e-04, 2.478155e-05, 3.865620e-05, 6.018208e-06, 6.715691e-04, 2.046770e-06, 4.920139e-01, 5.068528e-05
4.260000e+04,1.165187e+05,1.109791e+05, 9.685786e-04, 0.000000e+00, 4.959438e-04, 2.478749e-05, 3.844591e-05, 5.935917e-06, 6.713690e-04, 2.056000e-06, 4.921806e-01, 5.078892e-05
4.290000e+04,1.165184e+05,1.109791e+05, 9.683877e-04, 0.000000e+00, 4.961204e-04, 2.479343e-05, 3.823241e-05, 5.850270e-06, 6.711823e-04, 2.065057e-06, 4.923216e-01, 5.089162e-05
4.320000e+04,1.165181e+05,1.109791e+05, 9.681922e-04, 0.000000e+00, 4.963014e-04, 2.479938e-05, 3.801578e-05, 5.761491e-06, 6.710096e-04, 2.073946e-06, 4.924127e-01, 5.099321e-05
4.350000e+04,1.165178e+05,1.109791e+05, 9.679920e-04, 0.000000e+00, 4.964872e-04, 2.480533e-05, 3.779559e-05, 5.676199e-06, 6.708443e-04, 2.082639e-06, 4.924433e-01, 5.109371e-05
4.380000e+04,1.165174e+05,1.109791e+05, 9.677871e-04, 0.000000e+00, 4.966777e-04, 2.481128e-05, 3.757231e-05, 5.594541e-06, 6.706862e-04, 2.091171e-06, 4.924483e-01, 5.119306e-05
4.410000e+04,1.165171e+05,1.109791e+05, 9.675767e-04, 0.000000e+00, 4.968737e-04, 2.481723e-05, 3.609754e-05, 6.755894e-06, 6.705458e-04, 2.099524e-06, 4.923918e-01, 5.129129e-05
4.440000e+04,1.165167e+05,1.109791e+05, 9.673631e-04, 0.000000e+00, 4.970729e-04, 2.482318e-05, 3.601990e-05, 6.513433e-06, 6.704152e-04, 2.107771e-06, 4.923942e-01, 5.138894e-05
4.470000e+04,1.165165e+05,1.109791e+05, 9.671428e-04, 0.000000e+00, 4.972796e-04, 2.482913e-05, 3.594056e-05, 6.261702e-06, 6.703001e-04, 2.115829e-06, 4.923621e-01, 5.148567e-05
4.500000e+04,1.165162e+05,1.109791e+05, 9.669174e-04, 0.000000e+00, 4.974917e-04, 2.483511e-05, 3.586061e-05, 6.044856e-06, 6.701562e-04, 2.123692e-06, 4.923006e-01, 5.158122e-05
4.530000e+04,1.165159e+05,1.109791e+05, 9.666872e-04, 0.000000e+00, 4.977089e-04, 2.484111e-05, 3.577998e-05, 5.847420e-06, 6.700003e-04, 2.131434e-06, 4.922527e-01, 5.167576e-05
4.560000e+04,1.165157e+05,1.109791e+05, 9.664517e-04, 0.000000e+00, 4.979319e-04, 2.484713e-05, 3.569769e-05, 5.646256e-06, 6.698559e-04, 2.139013e-06, 4.921534e-01, 5.176937e-05
4.590000e+04,1.165154e+05,1.109791e+05, 9.662108e-04, 0.000000e+00, 4.981605e-04, 2.485315e-05, 3.561472e-05, 5.457846e-06, 6.697058e-04, 2.146458e-06, 4.920332e-01, 5.186197e-05
4.620000e+04,1.165151e+05,1.109791e+05, 9.659653e-04, 0.000000e+00, 4.983944e-04, 2.485916e-05, 3.553029e-05, 5.269471e-06, 6.695621e-04, 2.153738e-06, 4.918850e-01, 5.195344e-05
4.650000e+04,1.165148e+05,1.109791e+05, 9.657149e-04, 0.000000e+00, 4.986339e-04, 2.486517e-05, 3.544434e-05, 5.092967e-06, 6.694122e-04, 2.160854e-06, 4.917528e-01, 5.204391e-05
4.680000e+04,1.165145e+05,1.109791e+05, 9.654571e-04, 0.000000e+00, 4.988817e-04, 2.487120e-05, 3.535668e-05, 4.920532e-06, 6.692645e-04, 2.167799e-06, 4.916037e-01, 5.213350e-05
4.710000e+04,1.165143e+05,1.109791e+05, 9.651936e-04, 0.000000e+00, 4.991363e-04, 2.487723e-05, 3.526770e-05, 4.751278e-06, 6.691191e-04, 2.174584e-06, 4.914313e-01, 5.222226e-05
4.740000e+04,1.165141e+05,1.109791e+05, 9.649247e-04, 0.000000e+00, 4.993973e-04, 2.488326e-05, 3.517763e-05, 4.599155e-06, 6.689616e-04, 2.181225e-06, 4.912462e-01, 5.231030e-05
4.770000e+04,1.165138e+05,1.109791e+05, 9.646507e-04, 0.000000e+00, 4.996641e-04, 2.488931e-05, 3.508649e-05, 4.471110e-06, 6.687847e-04, 2.187722e-06, 4.910843e-01, 5.239765e-05
4.800000e+04,1.165136e+05,1.109791e+05, 9.643712e-04, 0.000000e+00, 4.999374e-04, 2.489536e-05, 3.499421e-05, 4.359159e-06, 6.685968e-04, 2.194057e-06, 4.909122e-01, 5.248422e-05
4.830000e+04,1.165133e+05,1.109791e+05, 9.640861e-04, 0.000000e+00, 5.002174e-04, 2.490143e-05, 3.490583e-05, 4.268227e-06, 6.683888e-04, 2.200248e-06, 4.907270e-01, 5.257013e-05
4.860000e+04,1.165131e+05,1.109791e+05, 9.637955e-04, 0.000000e+00, 5.005038e-04, 2.490752e-05, 3.482059e-05, 4.204100e-06, 6.681547e-04, 2.206302e-06, 4.905361e-01, 5.265543e-05
4.890000e+04,1.165128e+05,1.109791e+05, 9.634973e-04, 0.000000e+00, 5.007993e-04, 2.491362e-05, 3.473388e-05, 4.148261e-06, 6.679176e-04, 2.212207e-06, 4.903378e-01, 5.274018e-05
4.920000e+04,1.165126e+05,1.109791e+05, 9.631935e-04, 0.000000e+00, 5.011017e-04, 2.491972e-05, 3.464570e-05, 4.097576e-06, 6.676810e-04, 2.217976e-06, 4.901326e-01, 5.282414e-05
4.950000e+04,1.165124e+05,1.109791e+05, 9.628840e-04, 0.000000e+00, 5.014110e-04, 2.492582e-05, 3.455612e-05, 4.048464e-06, 6.674490e-04, 2.223621e-06, 4.899131e-01, 5.290763e-05
4.980000e+04,1.165122e+05,1.109791e+05, 9.625681e-04, 0.000000e+00, 5.017279e-04, 2.493191e-05, 3.446465e-05, 3.997119e-06, 6.672250e-04, 2.229116e-06, 4.896600e-01, 5.299010e-05
5.010000e+04,1.165120e+05,1.109791e+05, 9.622465e-04, 0.000000e+00, 5.020517e-04, 2.493799e-05, 3.437146e-05, 3.942839e-06, 6.670092e-04, 2.234478e-06, 4.893917e-01, 5.307169e-05
5.040000e+04,1.165117e+05,1.109791e+05, 9.619190e-04, 0.000000e+00, 5.023829e-04, 2.494407e-05, 3.427651e-05, 3.889788e-06, 6.667974e-04, 2.239706e-06, 4.891206e-01, 5.315240e-05
5.070000e+04,1.165115e+05,1.109791e+05, 9.615834e-04, 0.000000e+00, 5.027240e-04, 2.495015e-05, 3.417927e-05, 3.835657e-06, 6.665928e-04, 2.244778e-06, 4.888283e-01, 5.323226e-05
5.100000e+04,1.165113e+05,1.109791e+05, 9.612396e-04, 0.000000e+00, 5.030755e-04, 2.495623e-05, 3.407965e-05, 3.782499e-06, 6.663940e-04, 2.249690e-06, 4.885011e-01, 5.331115e-05
5.130000e+04,1.165111e+05,1.109791e+05, 9.608896e-04, 0.000000e+00, 5.034352e-04, 2.496231e-05, 3.397808e-05, 3.731836e-06, 6.661982e-04, 2.254478e-06, 4.881623e-01, 5.338932e-05
5.160000e+04,1.165109e+05,1.109791e+05, 9.605334e-04, 0.000000e+00, 5.038030e-04, 2.496838e-05, 3.387432e-05, 3.679387e-06, 6.660096e-04, 2.259138e-06, 4.878091e-01, 5.346676e-05
5.190000e+04,1.165107e+05,1.109791e+05, 9.601706e-04, 0.000000e+00, 5.041797e-04, 2.497445e-05, 3.376827e-05, 3.627408e-06, 6.658259e-04, 2.263672e-06, 4.874449e-01, 5.354350e-05
5.220000e+04,1.165105e+05,1.109791e+05, 9.598018e-04, 0.000000e+00, 5.045650e-04, 2.498050e-05, 3.366081e-05, 3.573918e-06, 6.656488e-04, 2.268080e-06, 4.870717e-01, 5.361956e-05
5.250000e+04,1.165103e+05,1.109791e+05, 9.594280e-04, 0.000000e+00, 5.049572e-04, 2.498657e-05, 3.355267e-05, 3.523248e-06, 6.654716e-04, 2.272412e-06, 4.867246e-01, 5.369534e-05
5.280000e+04,1.165102e+05,1.109791e+05, 9.590467e-04, 0.000000e+00, 5.053598e-04, 2.499263e-05, 3.344191e-05, 3.470702e-06, 6.653022e-04, 2.276616e-06, 4.863637e-01, 5.377050e-05
5.310000e+04,1.165100e+05,1.109791e+05, 9.586581e-04, 0.000000e+00, 5.057730e-04, 2.499867e-05, 3.332850e-05, 3.414915e-06, 6.651419e-04, 2.280688e-06, 4.859850e-01, 5.384501e-05
5.340000e+04,1.165098e+05,1.109791e+05, 9.582612e-04, 0.000000e+00, 5.061989e-04, 2.500471e-05, 3.321208e-05, 3.357273e-06, 6.649902e-04, 2.284613e-06, 4.855832e-01, 5.391883e-05
5.370000e+04,1.165096e+05,1.109791e+05, 9.578574e-04, 0.000000e+00, 5.066353e-04, 2.501075e-05, 3.278272e-05, 3.615490e-06, 6.648386e-04, 2.288431e-06, 4.851769e-01, 5.399219e-05
5.400000e+04,1.165094e+05,1.109791e+05, 9.574491e-04, 0.000000e+00, 5.070787e-04, 2.501679e-05, 3.161461e-05, 4.611957e-06, 6.646894e-04, 2.292175e-06, 4.847888e-01, 5.406527e-05
5.430000e+04,1.165093e+05,1.109791e+05, 9.570328e-04, 0.000000e+00, 5.075338e-04, 2.502283e-05, 3.154800e-05, 4.508065e-06, 6.645414e-04, 2.295820e-06, 4.844005e-01, 5.413806e-05
5.460000e+04,1.165091e+05,1.109791e+05, 9.566095e-04, 0.000000e+00, 5.080009e-04, 2.502886e-05, 3.147999e-05, 4.400735e-06, 6.644013e-04, 2.299338e-06, 4.840017e-01, 5.421028e-05
5.490000e+04,1.165090e+05,1.109791e+05, 9.561792e-04, 0.000000e+00, 5.084796e-04, 2.503488e-05, 3.141064e-05, 4.289253e-06, 6.642695e-04, 2.302743e-06, 4.835955e-01, 5.428204e-05
5.520000e+04,1.165088e+05,1.109790e+05, 9.557413e-04, 0.000000e+00, 5.089710e-04, 2.504090e-05, 3.134030e-05, 4.172531e-06, 6.641463e-04, 2.306031e-06, 4.831900e-01, 5.435336e-05
5.550000e+04,1.165086e+05,1.109790e+05, 9.552944e-04, 0.000000e+00, 5.094776e-04, 2.504690e-05, 3.126856e-05, 4.050724e-06, 6.640325e-04, 2.309185e-06, 4.827678e-01, 5.442419e-05
5.580000e+04,1.165085e+05,1.109790e+05, 9.548421e-04, 0.000000e+00, 5.099941e-04, 2.505294e-05, 3.119644e-05, 3.952992e-06, 6.638965e-04, 2.312256e-06, 4.823539e-01, 5.449499e-05
5.610000e+04,1.165083e+05,1.109790e+05, 9.543791e-04, 0.000000e+00, 5.105278e-04, 2.505897e-05, 3.112320e-05, 3.873398e-06, 6.637467e-04, 2.315197e-06, 4.819112e-01, 5.456537e-05
5.640000e+04,1.165082e+05,1.109790e+05, 9.539089e-04, 0.000000e+00, 5.110743e-04, 2.506499e-05, 3.104873e-05, 3.795181e-06, 6.635994e-04, 2.318037e-06, 4.814620e-01, 5.463544e-05
5.670000e+04,1.165080e+05,1.109790e+05, 9.534313e-04, 0.000000e+00, 5.116338e-04, 2.507101e-05, 3.086171e-05, 3.824904e-06, 6.634593e-04, 2.320775e-06, 4.810033e-01, 5.470517e-05
5.700000e+04,1.165079e+05,1.109790e+05, 9.529462e-04, 0.000000e+00, 5.122066e-04, 2.507702e-05, 3.028002e-05, 4.256966e-06, 6.633137e-04, 2.323411e-06, 4.805405e-01, 5.477459e-05
5.730000e+04,1.165077e+05,1.109790e+05, 9.524543e-04, 0.000000e+00, 5.127921e-04, 2.508303e-05, 3.025863e-05, 4.125348e-06, 6.631743e-04, 2.325946e-06, 4.800683e-01, 5.484369e-05
5.760000e+04,1.165076e+05,1.109790e+05, 9.519533e-04, 0.000000e+00, 5.133924e-04, 2.508902e-05, 3.023498e-05, 3.995368e-06, 6.630408e-04, 2.328380e-06, 4.795816e-01, 5.491251e-05
5.790000e+04,1.165075e+05,1.109790e+05, 9.514442e-04, 0.000000e+00, 5.140066e-04, 2.509501e-05, 3.020787e-05, 3.868583e-06, 6.629127e-04, 2.330718e-06, 4.790874e-01, 5.498113e-05
5.820000e+04,1.165073e+05,1.109790e+05, 9.509291e-04, 0.000000e+00, 5.146312e-04, 2.510099e-05, 3.018047e-05, 3.745724e-06, 6.627826e-04, 2.332989e-06, 4.785965e-01, 5.504960e-05
5.850000e+04,1.165072e+05,1.109790e+05, 9.504060e-04, 0.000000e+00, 5.152697e-04, 2.510697e-05, 3.015245e-05, 3.623777e-06, 6.626542e-04, 2.335167e-06, 4.780917e-01, 5.511783e-05
5.880000e+04,1.165071e+05,1.109790e+05, 9.498764e-04, 0.000000e+00, 5.159208e-04, 2.511295e-05, 3.012486e-05, 3.502455e-06, 6.625275e-04, 2.337250e-06, 4.775813e-01, 5.518581e-05
5.910000e+04,1.165069e+05,1.109790e+05, 9.493372e-04, 0.000000e+00, 5.165869e-04, 2.511894e-05, 3.009704e-05, 3.398658e-06, 6.623851e-04, 2.339248e-06, 4.770593e-01, 5.525375e-05
5.940000e+04,1.165068e+05,1.109790e+05, 9.487896e-04, 0.000000e+00, 5.172666e-04, 2.512493e-05, 3.006864e-05, 3.293096e-06, 6.622468e-04, 2.341161e-06, 4.765266e-01, 5.532148e-05
5.970000e+04,1.165067e+05,1.109790e+05, 9.482316e-04, 0.000000e+00, 5.179633e-04, 2.513090e-05, 3.003957e-05, 3.187021e-06, 6.621117e-04, 2.342973e-06, 4.759697e-01, 5.538900e-05
6.000000e+04,1.165065e+05,1.109790e+05, 9.476619e-04, 0.000000e+00, 5.186787e-04, 2.513687e-05, 3.000975e-05, 3.076369e-06, 6.619840e-04, 2.344673e-06, 4.753789e-01, 5.545628e-05
6.030000e+04,1.165064e+05,1.109790e+05, 9.470856e-04, 0.000000e+00, 5.194067e-04, 2.514282e-05, 2.997934e-05, 2.969626e-06, 6.618544e-04, 2.346284e-06, 4.747754e-01, 5.552338e-05
6.060000e+04,1.165063e+05,1.109790e+05, 9.464969e-04, 0.000000e+00, 5.201524e-04, 2.514878e-05, 2.994853e-05, 2.878811e-06, 6.617101e-04, 2.347805e-06, 4.741545e-01, 5.559042e-05
6.090000e+04,1.165062e+05,1.109790e+05, 9.458985e-04, 0.000000e+00, 5.209132e-04, 2.515475e-05, 2.991716e-05, 2.800116e-06, 6.615554e-04, 2.349240e-06, 4.735118e-01, 5.565735e-05
6.120000e+04,1.165061e+05,1.109790e+05, 9.452901e-04, 0.000000e+00, 5.216892e-04, 2.516072e-05, 2.988579e-05, 2.733784e-06, 6.613899e-04, 2.350592e-06, 4.728486e-01, 5.572423e-05
6.150000e+04,1.165060e+05,1.109790e+05, 9.446740e-04, 0.000000e+00, 5.224769e-04, 2.516668e-05, 2.985356e-05, 2.674119e-06, 6.612189e-04, 2.351882e-06, 4.721851e-01, 5.579106e-05
6.180000e+04,1.165058e+05,1.109790e+05, 9.440479e-04, 0.000000e+00, 5.232813e-04, 2.517263e-05, 2.982037e-05, 2.614489e-06, 6.610499e-04, 2.353067e-06, 4.714972e-01, 5.585768e-05
6.210000e+04,1.165057e+05,1.109790e+05, 9.434108e-04, 0.000000e+00, 5.241003e-04, 2.517858e-05, 2.978664e-05, 2.555363e-06, 6.608813e-04, 2.354190e-06, 4.708068e-01, 5.592436e-05
6.240000e+04,1.165056e+05,1.109790e+05, 9.427587e-04, 0.000000e+00, 5.249402e-04, 2.518453e-05, 2.975223e-05, 2.509043e-06, 6.607016e-04, 2.355216e-06, 4.700880e-01, 5.599106e-05
6.270000e+04,1.165055e+05,1.109790e+05, 9.420946e-04, 0.000000e+00, 5.257967e-04, 2.519047e-05, 2.971712e-05, 2.470678e-06, 6.605151e-04, 2.356165e-06, 4.693562e-01, 5.605775e-05
6.300000e+04,1.165054e+05,1.109790e+05, 9.414188e-04, 0.000000e+00, 5.266697e-04, 2.519640e-05, 2.968197e-05, 2.434166e-06, 6.603278e-04, 2.357035e-06, 4.686103e-01, 5.612445e-05
6.330000e+04,1.165053e+05,1.109790e+05, 9.407349e-04, 0.000000e+00, 5.275559e-04, 2.520232e-05, 2.964659e-05, 2.395364e-06, 6.601438e-04, 2.357825e-06, 4.678560e-01, 5.619107e-05
6.360000e+04,1.165052e+05,1.109790e+05, 9.400342e-04, 0.000000e+00, 5.284629e-04, 2.520823e-05, 2.961046e-05, 2.354186e-06, 6.599627e-04, 2.358533e-06, 4.670843e-01, 5.625782e-05
6.390000e+04,1.165051e+05,1.109790e+05, 9.393200e-04, 0.000000e+00, 5.293878e-04, 2.521412e-05, 2.957362e-05, 2.310588e-06, 6.597845e-04, 2.359161e-06, 4.663036e-01, 5.632460e-05
6.420000e+04,1.165050e+05,1.109790e+05, 9.385923e-04, 0.000000e+00, 5.303304e-04, 2.522001e-05, 2.953603e-05, 2.264503e-06, 6.596092e-04, 2.359709e-06, 4.655175e-01, 5.639144e-05
6.450000e+04,1.165048e+05,1.109789e+05, 9.378508e-04, 0.000000e+00, 5.312911e-04, 2.522588e-05, 2.949776e-05, 2.215860e-06, 6.594366e-04, 2.360179e-06, 4.647233e-01, 5.645839e-05
6.480000e+04,1.165047e+05,1.109789e+05, 9.371051e-04, 0.000000e+00, 5.322597e-04, 2.523175e-05, 2.945937e-05, 2.170176e-06, 6.592611e-04, 2.360598e-06, 4.639424e-01, 5.652537e-05
6.510000e+04,1.165046e+05,1.109789e+05, 9.363405e-04, 0.000000e+00, 5.332512e-04, 2.523762e-05, 2.942088e-05, 2.126478e-06, 6.590837e-04, 2.360930e-06, 4.631426e-01, 5.659268e-05
6.540000e+04,1.165045e+05,1.109789e+05, 9.355579e-04, 0.000000e+00, 5.342639e-04, 2.524344e-05, 2.938296e-05, 2.080666e-06, 6.589066e-04, 2.361170e-06, 4.623413e-01, 5.665989e-05
6.570000e+04,1.165045e+05,1.109789e+05, 9.347590e-04, 0.000000e+00, 5.352969e-04, 2.524919e-05, 2.934090e-05, 2.032441e-06, 6.587299e-04, 2.361306e-06, 4.615327e-01, 5.672695e-05
6.600000e+04,1.165043e+05,1.109789e+05, 9.339404e-04, 0.000000e+00, 5.363544e-04, 2.525492e-05, 2.929146e-05, 1.984367e-06, 6.585533e-04, 2.361338e-06, 4.607018e-01, 5.679424e-05
6.630000e+04,1.165043e+05,1.109789e+05, 9.331175e-04, 0.000000e+00, 5.374200e-04, 2.526064e-05, 2.924392e-05, 1.938254e-06, 6.583727e-04, 2.361314e-06, 4.598892e-01, 5.686138e-05
6.660000e+04,1.165042e+05,1.109789e+05, 9.322712e-04, 0.000000e+00, 5.385112e-04, 2.526632e-05, 2.919741e-05, 1.892475e-06, 6.581890e-04, 2.361209e-06, 4.590689e-01, 5.692858e-05
6.690000e+04,1.165041e+05,1.109789e+05, 9.314056e-04, 0.000000e+00, 5.396258e-04, 2.527199e-05, 2.915163e-05, 1.846717e-06, 6.580031e-04, 2.361015e-06, 4.582385e-01, 5.699590e-05
6.720000e+04,1.165040e+05,1.109789e+05, 9.305201e-04, 0.000000e+00, 5.407642e-04, 2.527768e-05, 2.910603e-05, 1.801001e-06, 6.578155e-04, 2.360739e-06, 4.573976e-01, 5.706347e-05
6.750000e+04,1.165038e+05,1.109789e+05, 9.296217e-04, 0.000000e+00, 5.419201e-04, 2.528344e-05, 2.906066e-05, 1.754169e-06, 6.576290e-04, 2.360401e-06, 4.565511e-01, 5.713139e-05
6.780000e+04,1.165037e+05,1.109789e+05, 9.287103e-04, 0.000000e+00, 5.430931e-04, 2.528940e-05, 2.901544e-05, 1.708263e-06, 6.574445e-04, 2.360027e-06, 4.556968e-01, 5.719998e-05
6.810000e+04,1.165036e+05,1.109789e+05, 9.277707e-04, 0.000000e+00, 5.442970e-04, 2.529544e-05, 2.897676e-05, 1.660164e-06, 6.572602e-04, 2.359589e-06, 4.548339e-01, 5.726901e-05
6.840000e+04,1.165034e+05,1.109788e+05, 9.268135e-04, 0.000000e+00, 5.455229e-04, 2.530174e-05, 2.893741e-05, 1.609253e-06, 6.570823e-04, 2.359111e-06, 4.539568e-01, 5.733887e-05
6.870000e+04,1.165032e+05,1.109787e+05, 9.258414e-04, 0.000000e+00, 5.467684e-04, 2.530840e-05, 2.889813e-05, 1.557850e-06, 6.569119e-04, 2.358622e-06, 4.530651e-01, 5.741001e-05
6.900000e+04,1.165029e+05,1.109787e+05, 9.248632e-04, 0.000000e+00, 5.480267e-04, 2.531546e-05, 2.885858e-05, 1.506349e-06, 6.567498e-04, 2.358123e-06, 4.521668e-01, 5.748249e-05
6.930000e+04,1.165033e+05,1.109789e+05, 9.238250e-04, 0.000000e+00, 5.493453e-04, 2.532138e-05, 2.882403e-05, 1.453424e-06, 6.565555e-04, 2.357332e-06, 4.512655e-01, 5.755308e-05
6.960000e+04,1.165033e+05,1.109789e+05, 9.227669e-04, 0.000000e+00, 5.506856e-04, 2.532669e-05, 2.877433e-05, 1.398952e-06, 6.563475e-04, 2.356369e-06, 4.503808e-01, 5.762201e-05
6.990000e+04,1.165032e+05,1.109789e+05, 9.216853e-04, 0.000000e+00, 5.520538e-04, 2.533187e-05, 2.871895e-05, 1.344263e-06, 6.561337e-04, 2.355307e-06, 4.494967e-01, 5.769096e-05
7.020000e+04,1.165031e+05,1.109790e+05, 9.205886e-04, 0.000000e+00, 5.534416e-04, 2.533696e-05, 2.866152e-05, 1.290457e-06, 6.559137e-04, 2.354166e-06, 4.486235e-01, 5.775991e-05
7.050000e+04,1.165030e+05,1.109789e+05, 9.194627e-04, 0.000000e+00, 5.548628e-04, 2.534198e-05, 2.860095e-05, 1.234109e-06, 6.556910e-04, 2.352935e-06, 4.477424e-01, 5.782919e-05
7.080000e+04,1.165029e+05,1.109789e+05, 9.183027e-04, 0.000000e+00, 5.563213e-04, 2.534696e-05, 2.853745e-05, 1.180041e-06, 6.554611e-04, 2.351623e-06, 4.468504e-01, 5.789892e-05
7.110000e+04,1.165028e+05,1.109789e+05, 9.171122e-04, 0.000000e+00, 5.578142e-04, 2.535188e-05, 2.847170e-05, 1.124388e-06, 6.552277e-04, 2.350227e-06, 4.459555e-01, 5.796902e-05
7.140000e+04,1.165027e+05,1.109789e+05, 9.158982e-04, 0.000000e+00, 5.593358e-04, 2.535678e-05, 2.840326e-05, 1.071119e-06, 6.549875e-04, 2.348755e-06, 4.450621e-01, 5.803963e-05
7.170000e+04,1.165026e+05,1.109789e+05, 9.146606e-04, 0.000000e+00, 5.608857e-04, 2.536163e-05, 2.833339e-05, 1.025688e-06, 6.547343e-04, 2.347214e-06, 4.441817e-01, 5.811070e-05
7.200000e+04,1.165026e+05,1.109789e+05, 9.133738e-04, 0.000000e+00, 5.624875e-04, 2.536641e-05, 2.826084e-05, 9.890789e-07, 6.544654e-04, 2.345582e-06, 4.432841e-01, 5.818248e-05
7.230000e+04,1.165025e+05,1.109789e+05, 9.120527e-04, 0.000000e+00, 5.641277e-04, 2.537113e-05, 2.818524e-05, 9.534337e-07, 6.541901e-04, 2.343869e-06, 4.423892e-01, 5.825485e-05
7.260000e+04,1.165024e+05,1.109789e+05, 9.107023e-04, 0.000000e+00, 5.658029e-04, 2.537581e-05, 2.810606e-05, 9.197959e-07, 6.539078e-04, 2.342072e-06, 4.414970e-01, 5.832782e-05
7.290000e+04,1.165023e+05,1.109789e+05, 9.093159e-04, 0.000000e+00, 5.675196e-04, 2.538041e-05, 2.802359e-05, 8.894713e-07, 6.536157e-04, 2.340180e-06, 4.406128e-01, 5.840143e-05
